Province,Model,R2,MSE,MAE,MAEP
Province d'Anvers,KNeighborsRegressorK165,0.46166002686930996,372956.32478722726,451.026214861299,0.8246073428573661
Province du Brabant flamand 2,KNeighborsRegressorK165,0.49160816948026786,1330831.3745155756,670.7803191190071,0.7535743010480241
Province de Limbourg,KNeighborsRegressorK165,0.4974316304270716,290038.30743293586,399.1027634461502,0.8120900687309626
Province de Liège,KNeighborsRegressorK165,0.2810009442145349,367774.0924850059,482.8042976375687,0.7390704977741518
Province de Namur,KNeighborsRegressorK165,0.40080545613639806,340132.54156506585,452.36283626130233,0.7566926260193736
Province du Hainaut 1,KNeighborsRegressorK165,0.24207198563185683,219345.9383850989,382.4235996902394,0.7301208033603988
Province de Luxembourg,KNeighborsRegressorK165,0.3880417959530089,384578.71993422863,486.23188636149166,0.7477489837446917
Province du Hainaut 2,KNeighborsRegressorK165,0.23779219917993788,257505.36411167387,415.7246452766691,0.7283209640110906
Province de Flandre-Occidentale,KNeighborsRegressorK165,0.5587666062533124,650647.5283700587,596.8300395053941,0.7748179173662688
Province de Flandre-Orientale,KNeighborsRegressorK165,0.5064855321137529,405049.7110468487,497.07268193944276,0.7941975846081276
Region Wallone,KNeighborsRegressorK165,0.3393045151282883,410188.4186637504,500.40207194569444,0.7228519235645468
Region Flamande,KNeighborsRegressorK165,0.5335538162886865,464304.75515981356,499.6921764284776,0.8023249244737165
Belgique,KNeighborsRegressorK165,0.4915218008725496,529144.459766014,542.9403238852774,0.7639309417503009
Bruxelles-Capitale,KNeighborsRegressorK166,0.17463183737759436,722991.28197362,673.3804233185969,0.8009684105619573
Province du Brabant wallon,KNeighborsRegressorK166,0.3445407260075587,551075.9036181286,546.7981337377392,0.78760570470508
Province du Brabant flamand,KNeighborsRegressorK166,0.46287211834884,377839.2473291887,458.6760272934913,0.8281158170074574
Province d'Anvers,KNeighborsRegressorK166,0.46168675355963196,372937.8088146194,450.9839171165472,0.8246237913776489
Province du Brabant flamand 2,KNeighborsRegressorK166,0.4906453373670797,1333351.806803624,671.0841793946685,0.7534626713852577
Province de Limbourg,KNeighborsRegressorK166,0.4969614013145214,290309.6823625313,399.1210875080377,0.8120814411955877
Province de Liège,KNeighborsRegressorK166,0.28104195532420706,367753.11495586997,482.6911085228816,0.7391316703434458
Province de Namur,KNeighborsRegressorK166,0.39986753574486766,340664.9516976747,452.6093367805171,0.7565600435231838
Province du Hainaut 1,KNeighborsRegressorK166,0.24222829376675448,219300.7024868653,382.43134035629623,0.7301153407144256
Province de Luxembourg,KNeighborsRegressorK166,0.38835218180254605,384383.6611999699,486.17286975940374,0.7477796008191169
Province du Hainaut 2,KNeighborsRegressorK166,0.23715591335378738,257720.32781732696,415.8782723988671,0.7282205675853922
Province de Flandre-Occidentale,KNeighborsRegressorK166,0.5587086887509978,650732.9341445639,596.8190566143886,0.774822061176242
Province de Flandre-Orientale,KNeighborsRegressorK166,0.5065617917402695,404987.12131200795,497.0347581956686,0.7942132861309693
Region Wallone,KNeighborsRegressorK166,0.3391878395814323,410260.8559047448,500.4928619701864,0.7228016394389243
Region Flamande,KNeighborsRegressorK166,0.533502955669916,464355.38228030485,499.73143215572253,0.8023093951554401
Belgique,KNeighborsRegressorK166,0.49133950086391254,529334.1690588631,543.0300452711577,0.763891931122175
Bruxelles-Capitale,KNeighborsRegressorK167,0.1751496594771429,722537.6894066406,673.4780501818119,0.8009395549120384
Province du Brabant wallon,KNeighborsRegressorK167,0.34391759122601606,551599.8027777558,546.9261047526934,0.7875559965735734
Province du Brabant flamand,KNeighborsRegressorK167,0.4626707690159597,377980.8852574822,458.8033660065003,0.8280680981179875
Province d'Anvers,KNeighborsRegressorK167,0.46140757892210116,373131.2180949702,451.25172190808973,0.824519648885624
Province du Brabant flamand 2,KNeighborsRegressorK167,0.48932362700349463,1336811.6846267653,671.2545516804579,0.7534000814308255
Province de Limbourg,KNeighborsRegressorK167,0.4967251351280475,290446.034447098,399.20852784556337,0.8120402715788386
Province de Liège,KNeighborsRegressorK167,0.28121307460656475,367665.5859970077,482.68877154102273,0.7391329333552212
Province de Namur,KNeighborsRegressorK167,0.3996853440025123,340768.37276686524,452.68311267142997,0.7565203625042269
Province du Hainaut 1,KNeighborsRegressorK167,0.24213697269754453,219327.13099358423,382.4048788287001,0.7301340148125077
Province de Luxembourg,KNeighborsRegressorK167,0.3878948540742789,384671.0640179471,486.35440108337116,0.747685424640554
Province du Hainaut 2,KNeighborsRegressorK167,0.2368958931772155,257808.17340244493,415.86197747524494,0.7282312164347965
Province de Flandre-Occidentale,KNeighborsRegressorK167,0.5584656988436754,651091.2496865396,596.7560282869297,0.7748458415644641
Province de Flandre-Orientale,KNeighborsRegressorK167,0.5063131392447342,405191.2016946947,497.07728362982925,0.7941956793756921
Region Wallone,KNeighborsRegressorK167,0.33952394337733305,410052.18808771844,500.46998781546563,0.7228143083072931
Region Flamande,KNeighborsRegressorK167,0.5337428264704432,464116.6127133152,499.7072124363222,0.8023189763237824
Belgique,KNeighborsRegressorK167,0.49106494617297314,529619.8825739413,543.1875628972967,0.7638234428629235
Bruxelles-Capitale,KNeighborsRegressorK168,0.17474187336930624,722894.8946081826,673.5089137534094,0.8009304325415357
Province du Brabant wallon,KNeighborsRegressorK168,0.3432959778975977,552122.4227791064,547.129375352508,0.7874770396182769
Province du Brabant flamand,KNeighborsRegressorK168,0.4624154162873968,378160.51153654826,458.86811808407646,0.828043832934527
Province d'Anvers,KNeighborsRegressorK168,0.4613285946242739,373185.9375936213,451.3710040729002,0.8244732630766699
Province du Brabant flamand 2,KNeighborsRegressorK168,0.4876225186460078,1341264.7230858605,671.9540252592986,0.7531431146405794
Province de Limbourg,KNeighborsRegressorK168,0.4966200686394028,290506.66959323804,399.20099532136715,0.8120438181243242
Province de Liège,KNeighborsRegressorK168,0.28081401136508777,367869.71021705697,482.91049762991986,0.7390131024459077
Province de Namur,KNeighborsRegressorK168,0.40007389444413144,340547.81226512574,452.4907399678071,0.7566238318734856
Province du Hainaut 1,KNeighborsRegressorK168,0.24270187298338675,219163.6476799408,382.28690821274904,0.7302172675591627
Province de Luxembourg,KNeighborsRegressorK168,0.38706436834860936,385192.97406864905,486.56526717710994,0.7475760299506305
Province du Hainaut 2,KNeighborsRegressorK168,0.23710720247788808,257736.7843687046,415.8232537543914,0.7282565226639819
Province de Flandre-Occidentale,KNeighborsRegressorK168,0.5582129835273322,651463.9064217057,596.9153202410143,0.7747857412149621
Province de Flandre-Orientale,KNeighborsRegressorK168,0.5062610161115627,405233.9815145455,496.9793746182115,0.7942362165281281
Region Wallone,KNeighborsRegressorK168,0.33948045604320387,410079.1869112715,500.487823100031,0.7228044302210759
Region Flamande,KNeighborsRegressorK168,0.5337670438465201,464092.5065178683,499.76198315241504,0.8022973093737059
Belgique,KNeighborsRegressorK168,0.4908009304455301,529894.6287866742,543.2707155392469,0.7637872883077862
Bruxelles-Capitale,KNeighborsRegressorK169,0.17488930482125842,722765.7502344628,673.0307059773002,0.8010717767957859
Province du Brabant wallon,KNeighborsRegressorK169,0.3427209168352243,552605.9040679631,547.2414226541222,0.7874335167783151
Province du Brabant flamand,KNeighborsRegressorK169,0.46249176061677766,378106.80759576155,458.8137404526211,0.8280642103996649
Province d'Anvers,KNeighborsRegressorK169,0.4617487882308108,372894.83184072375,451.2520417584474,0.8245195245039312
Province du Brabant flamand 2,KNeighborsRegressorK169,0.486085530835346,1345288.1386442608,672.6941680039178,0.7528712071502008
Province de Limbourg,KNeighborsRegressorK169,0.4959957104580055,290866.9942796449,399.4080434743028,0.8119463334468151
Province de Liège,KNeighborsRegressorK169,0.28061605926300637,367970.9643899417,483.15562646268586,0.738880623624514
Province de Namur,KNeighborsRegressorK169,0.39959110847365875,340821.86552687606,452.70899395182755,0.7565064420274237
Province du Hainaut 1,KNeighborsRegressorK169,0.24253817799279476,219211.02134952377,382.3267933073092,0.7301891203494024
Province de Luxembourg,KNeighborsRegressorK169,0.3862713538505209,385691.3357190809,486.8413400994787,0.7474328067742378
Province du Hainaut 2,KNeighborsRegressorK169,0.2370847288885336,257744.3768779959,415.70579323071604,0.7283332839582699
Province de Flandre-Occidentale,KNeighborsRegressorK169,0.5581313165470505,651584.3334329491,597.0112759789704,0.7747495374191018
Province de Flandre-Orientale,KNeighborsRegressorK169,0.5060572550219196,405401.2174840118,497.0280116505098,0.7942160793950928
Region Wallone,KNeighborsRegressorK169,0.33935806405460645,410155.17316728417,500.4803655423197,0.7228085605952099
Region Flamande,KNeighborsRegressorK169,0.5335309454946183,464327.520955335,499.85309114729733,0.8022612676251676
Belgique,KNeighborsRegressorK169,0.4904527875341165,530256.921394494,543.3893164729743,0.7637357209264353
Bruxelles-Capitale,KNeighborsRegressorK170,0.17590106919436943,721879.4829245552,672.5195795015588,0.8012228508563731
Province du Brabant wallon,KNeighborsRegressorK170,0.34287416946255544,552477.0572678044,547.325394357891,0.7874008994196479
Province du Brabant flamand,KNeighborsRegressorK170,0.46257419271350486,378048.8212531285,458.8118551305185,0.8280649169049759
Province d'Anvers,KNeighborsRegressorK170,0.4619662838496481,372744.153141932,451.20712885811525,0.8245369899919
Province du Brabant flamand 2,KNeighborsRegressorK170,0.48474608689427,1348794.4381443262,673.5184577423906,0.7525683864365447
Province de Limbourg,KNeighborsRegressorK170,0.49583035299075795,290962.4240814898,399.5062853160129,0.8119000781476433
Province de Liège,KNeighborsRegressorK170,0.28006250165224533,368254.1137853376,483.3511541541303,0.7387749515262132
Province de Namur,KNeighborsRegressorK170,0.3988672640242834,341232.75553711597,452.76570219919626,0.7564759409923157
Province du Hainaut 1,KNeighborsRegressorK170,0.24232265276841558,219273.394796198,382.3285094847205,0.7301879092301582
Province de Luxembourg,KNeighborsRegressorK170,0.386195507537058,385739.0005398977,486.8449081795424,0.7474309556989641
Province du Hainaut 2,KNeighborsRegressorK170,0.2372309172130993,257694.98840715413,415.5770844644403,0.7284173960597352
Province de Flandre-Occidentale,KNeighborsRegressorK170,0.5576807128642858,652248.7984907179,597.0698310816493,0.774727444764414
Province de Flandre-Orientale,KNeighborsRegressorK170,0.5061368081150273,405335.9246517384,497.0599458130242,0.7942028577315056
Region Wallone,KNeighborsRegressorK170,0.33922174209885814,410239.8077512005,500.59311024935613,0.7227461168515981
Region Flamande,KNeighborsRegressorK170,0.5332914106510369,464565.95610773854,499.87582495679806,0.8022522742734162
Belgique,KNeighborsRegressorK170,0.48994619825134156,530784.1001660071,543.605452703037,0.7636417454487633
Bruxelles-Capitale,KNeighborsRegressorK171,0.17656811620217217,721295.1749839925,672.5650721852849,0.8012094045475167
Province du Brabant wallon,KNeighborsRegressorK171,0.34377384807764133,551720.6545049684,546.865485082129,0.7875795432380848
Province du Brabant flamand,KNeighborsRegressorK171,0.4622202395935461,378297.807360541,458.9503160761038,0.8280130300718036
Province d'Anvers,KNeighborsRegressorK171,0.4616371860904498,372972.14864085906,451.24933402692915,0.8245205774720518
Province du Brabant flamand 2,KNeighborsRegressorK171,0.48385078714009844,1351138.0891058878,673.534300691919,0.7525625661854136
Province de Limbourg,KNeighborsRegressorK171,0.49570981196936015,291031.9897683478,399.4641620665938,0.8119199110769741
Province de Liège,KNeighborsRegressorK171,0.2800135862649983,368279.1344192432,483.4009351132923,0.7387480476213433
Province de Namur,KNeighborsRegressorK171,0.39873984599461054,341305.0843303563,452.8147094805021,0.7564495819902832
Province du Hainaut 1,KNeighborsRegressorK171,0.2421043732662932,219336.5653365602,382.39087688456806,0.7301438960892824
Province de Luxembourg,KNeighborsRegressorK171,0.3862434827433108,385708.85102431435,487.07476329466584,0.7473117097424407
Province du Hainaut 2,KNeighborsRegressorK171,0.2371319085948661,257728.43761911563,415.70795965820696,0.7283318681823736
Province de Flandre-Occidentale,KNeighborsRegressorK171,0.5573799421566006,652692.3182250239,597.2971741688219,0.7746416689380424
Province de Flandre-Orientale,KNeighborsRegressorK171,0.5062083758969341,405277.18572660454,496.89564049043054,0.7942708848701517
Region Wallone,KNeighborsRegressorK171,0.33899098326790433,410383.0728440141,500.6774949954957,0.7226993802943689
Region Flamande,KNeighborsRegressorK171,0.5331184857692441,464738.08710099274,499.99939570787365,0.8022033904631346
Belgique,KNeighborsRegressorK171,0.4897689006923268,530968.6036928912,543.7403579751941,0.7635830889829418
Bruxelles-Capitale,KNeighborsRegressorK172,0.17661845046855518,721251.0840710793,672.2301116347251,0.8013084091049234
Province du Brabant wallon,KNeighborsRegressorK172,0.34371612481999714,551769.1852034087,547.1232554584558,0.7874794167854694
Province du Brabant flamand,KNeighborsRegressorK172,0.4619769431813765,378468.9526992813,459.0665564970808,0.8279694701545603
Province d'Anvers,KNeighborsRegressorK172,0.46129855554514443,373206.74835468555,451.3593772988666,0.8244777844342419
Province du Brabant flamand 2,KNeighborsRegressorK172,0.48279335693375824,1353906.1534422468,673.7361616184078,0.7524884081958554
Province de Limbourg,KNeighborsRegressorK172,0.49562452593827133,291081.2093722908,399.5376682220915,0.8118853021043173
Province de Liège,KNeighborsRegressorK172,0.27971358598479457,368432.5870975317,483.61489796925315,0.7386324123178178
Province de Namur,KNeighborsRegressorK172,0.39749298154569634,342012.8664327461,453.21842091544295,0.7562324422051204
Province du Hainaut 1,KNeighborsRegressorK172,0.24149258185058908,219513.61904038116,382.67311861599364,0.7299447159869117
Province de Luxembourg,KNeighborsRegressorK172,0.3863641852469202,385632.99680089846,487.08040051484176,0.7473087852231771
Province du Hainaut 2,KNeighborsRegressorK172,0.23688253438629292,257812.68655531073,415.7157745975141,0.7283267610635117
Province de Flandre-Occidentale,KNeighborsRegressorK172,0.5575286422110737,652473.0435185248,597.1793288275948,0.774686131611852
Province de Flandre-Orientale,KNeighborsRegressorK172,0.5061968328019104,405286.65966831887,496.8243396195232,0.7943004054855174
Region Wallone,KNeighborsRegressorK172,0.33895364219097823,410406.2558044644,500.8053363130227,0.7226285752813044
Region Flamande,KNeighborsRegressorK172,0.5330029142093309,464853.12807828624,499.9849924895474,0.8022090882855236
Belgique,KNeighborsRegressorK172,0.48927309533882835,531484.5602400474,543.9732245314066,0.7634818392024327
Bruxelles-Capitale,KNeighborsRegressorK173,0.1760071071727154,721786.5976675582,672.0931291207282,0.8013488971359707
Province du Brabant wallon,KNeighborsRegressorK173,0.34347575418609266,551971.2762707535,547.2851399464546,0.7874165355508305
Province du Brabant flamand,KNeighborsRegressorK173,0.4620117324044316,378444.48043801286,459.0538535575829,0.8279742304521283
Province d'Anvers,KNeighborsRegressorK173,0.4613222572754476,373190.32804286364,451.25434880527285,0.8245186273519264
Province du Brabant flamand 2,KNeighborsRegressorK173,0.4817576926470709,1356617.24052793,674.2706363042867,0.7522920573276415
Province de Limbourg,KNeighborsRegressorK173,0.49516559583441333,291346.0635067962,399.6405046702461,0.8118368835222513
Province de Liège,KNeighborsRegressorK173,0.280257588556001,368154.3251856069,483.53517543264616,0.738675498019198
Province de Namur,KNeighborsRegressorK173,0.3975071659079973,342004.8146851972,453.11618919550074,0.7562874284447555
Province du Hainaut 1,KNeighborsRegressorK173,0.24181296108117245,219420.90062697092,382.6338177293213,0.7299724509167929
Province de Luxembourg,KNeighborsRegressorK173,0.3861088695129482,385793.4472981721,487.2165839991069,0.7472381349362119
Province du Hainaut 2,KNeighborsRegressorK173,0.2366698911787487,257884.5262380398,415.7240874225824,0.7283213285727355
Province de Flandre-Occidentale,KNeighborsRegressorK173,0.5576075370801559,652356.7042923988,596.9764184430832,0.7747626890569332
Province de Flandre-Orientale,KNeighborsRegressorK173,0.5062241823110958,405264.21268547716,496.721592028643,0.7943429459492104
Region Wallone,KNeighborsRegressorK173,0.33885230128149757,410469.17263734376,500.86879973560633,0.7225934260153858
Region Flamande,KNeighborsRegressorK173,0.5331988797981506,464658.0621566128,499.84146302742903,0.8022658676360975
Belgique,KNeighborsRegressorK173,0.48908107847373683,531684.3813150103,544.070297238995,0.7634396322385105
Bruxelles-Capitale,KNeighborsRegressorK174,0.17549677141515263,722233.6324822098,672.7834987423464,0.8011448440356248
Province du Brabant wallon,KNeighborsRegressorK174,0.34296672777976933,552399.2390717396,547.6231734985274,0.7872852322532355
Province du Brabant flamand,KNeighborsRegressorK174,0.4623456365947334,378209.5976247137,458.8861319892192,0.8280370824065209
Province d'Anvers,KNeighborsRegressorK174,0.4613157789942586,373194.8161285787,451.4039809226021,0.8244604392160986
Province du Brabant flamand 2,KNeighborsRegressorK174,0.4807022215504724,1359380.1764484611,674.6835786661459,0.7521403539946014
Province de Limbourg,KNeighborsRegressorK174,0.4947741682253103,291571.961132075,399.82977051683605,0.8117477713048434
Province de Liège,KNeighborsRegressorK174,0.2798640152459253,368355.6412593552,483.68780194284193,0.7385930116794394
Province de Namur,KNeighborsRegressorK174,0.39747477824451494,342023.1995293324,452.9945320358854,0.7563528628298535
Province du Hainaut 1,KNeighborsRegressorK174,0.24172369915394165,219446.7332137329,382.650324044913,0.7299608022863345
Province de Luxembourg,KNeighborsRegressorK174,0.386248042816252,385705.98529426457,487.3894603094325,0.7471484488703877
Province du Hainaut 2,KNeighborsRegressorK174,0.23616818782152327,258054.02241157592,415.9000659172235,0.7282063253649101
Province de Flandre-Occidentale,KNeighborsRegressorK174,0.557434806444018,652611.4147541854,597.0903118503558,0.7747197174352818
Province de Flandre-Orientale,KNeighborsRegressorK174,0.5064027579062244,405117.64759384637,496.5362792967948,0.7944196707606975
Region Wallone,KNeighborsRegressorK174,0.33912218476206424,410301.6172647827,500.86742002149674,0.7225941901711177
Region Flamande,KNeighborsRegressorK174,0.5330609433168114,464795.3653792188,499.9217315269945,0.8022341139235871
Belgique,KNeighborsRegressorK174,0.48895015201442793,531820.6290650592,544.1544058965463,0.7634030620102454
Bruxelles-Capitale,KNeighborsRegressorK175,0.1758961635594961,721883.7800750954,672.7689860657044,0.8011491335590488
Province du Brabant wallon,KNeighborsRegressorK175,0.34216252878495135,553075.3675595687,547.8522615361866,0.7871962469599125
Province du Brabant flamand,KNeighborsRegressorK175,0.461799608887804,378593.6973984451,458.88344295470483,0.8280380900948958
Province d'Anvers,KNeighborsRegressorK175,0.4613054630958102,373201.96287554933,451.3675564210796,0.8244746037810321
Province du Brabant flamand 2,KNeighborsRegressorK175,0.47957202923712505,1362338.7121674584,675.0008095862564,0.7520238123355973
Province de Limbourg,KNeighborsRegressorK175,0.49462416160694256,291658.53177266684,399.9254160195271,0.8117027384424255
Province de Liège,KNeighborsRegressorK175,0.27939626342882573,368594.90026624507,483.817516774785,0.7385229078574647
Province de Namur,KNeighborsRegressorK175,0.39772966048924974,341878.51572573424,452.70339331639093,0.7565094543789952
Province du Hainaut 1,KNeighborsRegressorK175,0.24203666478937713,219356.16031012527,382.54906498222465,0.7300322615647706
Province de Luxembourg,KNeighborsRegressorK175,0.3863722002271104,385627.95987059595,487.47905388251803,0.7471019688461549
Province du Hainaut 2,KNeighborsRegressorK175,0.2364619374122796,257954.78163334721,415.7335812054067,0.7283151243175996
Province de Flandre-Occidentale,KNeighborsRegressorK175,0.5573640558528626,652715.7443401106,597.0472221187656,0.7747359750544653
Province de Flandre-Orientale,KNeighborsRegressorK175,0.5064542373908678,405075.3960455402,496.5950372033556,0.7943953432940454
Region Wallone,KNeighborsRegressorK175,0.3389822042011429,410388.5232695046,500.90606961781754,0.7225727840621587
Region Flamande,KNeighborsRegressorK175,0.533121759184807,464734.82871349924,499.88266388446317,0.8022495688367364
Belgique,KNeighborsRegressorK175,0.48877091558133834,532007.1502683681,544.2370713790441,0.7633671192707868
Bruxelles-Capitale,KNeighborsRegressorK176,0.1751638446118301,722525.2637653609,673.1710572690534,0.801030293052407
Province du Brabant wallon,KNeighborsRegressorK176,0.34146293291759755,553663.5512043302,548.5202803136737,0.7869367665982692
Province du Brabant flamand,KNeighborsRegressorK176,0.46141623098190965,378863.3821874017,458.8399277789391,0.8280543969650812
Province d'Anvers,KNeighborsRegressorK176,0.4612059666248626,373270.89299403585,451.5032296277833,0.824421843911555
Province du Brabant flamand 2,KNeighborsRegressorK176,0.4792335070874014,1363224.8709740627,675.0702523321983,0.7519983010367144
Province de Limbourg,KNeighborsRegressorK176,0.4944167953282791,291778.20536958124,400.09695526933854,0.8116219724553306
Province de Liège,KNeighborsRegressorK176,0.2791094656376716,368741.5997598254,483.9216078564582,0.738466652280909
Province de Namur,KNeighborsRegressorK176,0.39790205732587314,341780.65473083867,452.54372979333294,0.7565953308246307
Province du Hainaut 1,KNeighborsRegressorK176,0.2418446732740569,219411.72305261737,382.58634232989607,0.730005954661508
Province de Luxembourg,KNeighborsRegressorK176,0.3874523520235764,384949.1497942338,487.1433463165385,0.7472761297291786
Province du Hainaut 2,KNeighborsRegressorK176,0.23649574724131006,257943.35927277093,415.73450823259634,0.7283145184986853
Province de Flandre-Occidentale,KNeighborsRegressorK176,0.5573875733369438,652681.0652040623,596.945107702929,0.774774502499974
Province de Flandre-Orientale,KNeighborsRegressorK176,0.506065440521033,405394.49927357124,496.85902840587477,0.7942860433282765
Region Wallone,KNeighborsRegressorK176,0.33905541625925006,410343.07004781667,500.937660695105,0.7225552873194521
Region Flamande,KNeighborsRegressorK176,0.532761404419636,465093.5291099354,499.89132113793977,0.802246144081826
Belgique,KNeighborsRegressorK176,0.48852551728959226,532262.522370331,544.3072188975225,0.7633366193099307
Bruxelles-Capitale,KNeighborsRegressorK177,0.1748883059879902,722766.625174614,673.1910769812831,0.8010243758100768
Province du Brabant wallon,KNeighborsRegressorK177,0.3419886078682929,553221.5911772802,548.4984679878917,0.7869452392196579
Province du Brabant flamand,KNeighborsRegressorK177,0.4611447580627692,379054.34811365925,459.2007875191988,0.8279191684422491
Province d'Anvers,KNeighborsRegressorK177,0.4613452097279406,373174.42682290246,451.3277216552165,0.824490094511285
Province du Brabant flamand 2,KNeighborsRegressorK177,0.47859619495376693,1364893.180596452,675.0729230208048,0.7519973199013296
Province de Limbourg,KNeighborsRegressorK177,0.49426741263375606,291864.4159361477,400.14430038960427,0.8115996809076144
Province de Liège,KNeighborsRegressorK177,0.278746588234434,368927.2146178494,484.09311725779804,0.7383739607639991
Province de Namur,KNeighborsRegressorK177,0.39781156397385753,341832.02324567415,452.5148001965911,0.7566108908654858
Province du Hainaut 1,KNeighborsRegressorK177,0.23968202191814647,220037.5988377438,383.0232832937978,0.7296976021528965
Province de Luxembourg,KNeighborsRegressorK177,0.3872416854750169,385081.54097886407,487.4096361824929,0.7471379818799946
Province du Hainaut 2,KNeighborsRegressorK177,0.2358260138717484,258169.62294391307,415.7761296173926,0.7282873186253402
Province de Flandre-Occidentale,KNeighborsRegressorK177,0.5572840601691551,652833.7068393733,597.1238627760628,0.7747070587773308
Province de Flandre-Orientale,KNeighborsRegressorK177,0.5061237191093624,405346.6673924429,496.95748104187703,0.7942452810996786
Region Wallone,KNeighborsRegressorK177,0.3389092225797665,410433.8334260735,501.0750838054654,0.7224791754229803
Region Flamande,KNeighborsRegressorK177,0.5326136070303098,465240.6479696468,499.9900702078489,0.8022070795721674
Belgique,KNeighborsRegressorK177,0.48836891813980365,532425.4862351671,544.4482008736919,0.763275320708813
Bruxelles-Capitale,KNeighborsRegressorK178,0.17469540463031286,722935.5994653578,673.4179472813847,0.8009573195743119
Province du Brabant wallon,KNeighborsRegressorK178,0.34172003934861495,553447.3895533767,548.8786439899278,0.786797566414909
Province du Brabant flamand,KNeighborsRegressorK178,0.4611826499735121,379027.69328615157,459.2017648936998,0.8279188021810808
Province d'Anvers,KNeighborsRegressorK178,0.46149658290323947,373069.5570641095,451.30565444231587,0.8244986758907676
Province du Brabant flamand 2,KNeighborsRegressorK178,0.4782654531665822,1365758.9725325631,674.9715599049848,0.7520345578404162
Province de Limbourg,KNeighborsRegressorK178,0.4942612117618168,291867.9945346245,399.9506437763897,0.8116908604338214
Province de Liège,KNeighborsRegressorK178,0.27828072358823797,369165.50832087576,484.4148069262598,0.7382001049688588
Province de Namur,KNeighborsRegressorK178,0.3974778824779931,342021.4374124484,452.6572945625907,0.7565342490036456
Province du Hainaut 1,KNeighborsRegressorK178,0.24064756355846972,219758.1690856675,382.6763478599145,0.7299424370853067
Province de Luxembourg,KNeighborsRegressorK178,0.38626689282154036,385694.1392059916,487.7556014408645,0.7469584994345583
Province du Hainaut 2,KNeighborsRegressorK178,0.23521078887635583,258377.47142864217,416.0616064072991,0.7281007574965734
Province de Flandre-Occidentale,KNeighborsRegressorK178,0.557160782656542,653015.493191046,597.0886784336676,0.7747203337182221
Province de Flandre-Orientale,KNeighborsRegressorK178,0.5058486309487407,405572.4447246648,497.0632725198441,0.7942014803790103
Region Wallone,KNeighborsRegressorK178,0.3388078298810028,410496.78241198644,501.0653987925161,0.7224845394749291
Region Flamande,KNeighborsRegressorK178,0.5322850919502304,465567.6548552191,500.05727799570684,0.8021804925948893
Belgique,KNeighborsRegressorK178,0.48818126877015966,532620.7623050087,544.5804192025288,0.7632178325190457
Bruxelles-Capitale,KNeighborsRegressorK179,0.17454876929187657,723064.0464737593,673.7104327307775,0.8008708694164751
Province du Brabant wallon,KNeighborsRegressorK179,0.34169126787877846,553471.5791016334,548.7267564684815,0.7868565645004753
Province du Brabant flamand,KNeighborsRegressorK179,0.46199847617612644,378453.80544886476,459.0152639789697,0.8279886915048044
Province d'Anvers,KNeighborsRegressorK179,0.461366249103468,373159.850962732,451.4588836123977,0.824439088952344
Province du Brabant flamand 2,KNeighborsRegressorK179,0.47761394394216306,1367464.446272684,675.2633167975085,0.7519273746179587
Province de Limbourg,KNeighborsRegressorK179,0.4939160263611305,292067.20522002975,400.039471242944,0.8116490377138009
Province de Liège,KNeighborsRegressorK179,0.278047302394679,369284.90523376066,484.64102863936574,0.7380778444188134
Province de Namur,KNeighborsRegressorK179,0.39688048502635176,342360.5498353371,452.555085915683,0.7565892228332439
Province du Hainaut 1,KNeighborsRegressorK179,0.2400676132687437,219926.0079016304,382.716221017167,0.7299142982997937
Province de Luxembourg,KNeighborsRegressorK179,0.38540470050042563,386235.97493431193,488.2431442894123,0.7467055683075305
Province du Hainaut 2,KNeighborsRegressorK179,0.23459606865691474,258585.14937914818,416.2704402758988,0.7279642830663282
Province de Flandre-Occidentale,KNeighborsRegressorK179,0.5567897738514901,653562.5867824008,597.3820307088937,0.774609652834372
Province de Flandre-Orientale,KNeighborsRegressorK179,0.506020423367314,405431.44689373753,497.07032913439286,0.7941985587372234
Region Wallone,KNeighborsRegressorK179,0.33882088002520594,410488.68031633634,501.07690974044493,0.7224781641274729
Region Flamande,KNeighborsRegressorK179,0.5320220210368255,465829.5180246555,500.1165722700684,0.802157036153673
Belgique,KNeighborsRegressorK179,0.4879394970092029,532872.360481799,544.7330964925916,0.7631514488254874
Bruxelles-Capitale,KNeighborsRegressorK180,0.17467079472519575,722957.1568111044,673.7383381526888,0.8008626213886373
Province du Brabant wallon,KNeighborsRegressorK180,0.34127787885256944,553819.1349913783,548.8834326604543,0.7867957063385131
Province du Brabant flamand,KNeighborsRegressorK180,0.4620137505936871,378443.06075540965,459.0607821565046,0.827971634030048
Province d'Anvers,KNeighborsRegressorK180,0.4614176501990924,373124.24081919645,451.33355610073914,0.8244878256433801
Province du Brabant flamand 2,KNeighborsRegressorK180,0.47651643607449956,1370337.423013028,676.1446103916574,0.751603612301549
Province de Limbourg,KNeighborsRegressorK180,0.49368273248010763,292201.8419510358,400.0971811998888,0.8116218660802361
Province de Liège,KNeighborsRegressorK180,0.2777262752396744,369449.1133361841,484.91387425260996,0.7379303861828436
Province de Namur,KNeighborsRegressorK180,0.397781695156053,341848.9782680745,452.25071003805255,0.7567529341055964
Province du Hainaut 1,KNeighborsRegressorK180,0.23972156845698178,220026.15398743312,382.67087691206973,0.7299462979741493
Province de Luxembourg,KNeighborsRegressorK180,0.3855393640802215,386151.3470188805,488.0292428206634,0.7468165377120142
